url,image_url,brand,release_date,discontinued,overseas,summary,factory_finish,coverstock,coverstock_description,coverstock_type,core,core_summary,core_type,spec_12,spec_13,spec_14,spec_15,spec_16
https://www.bowwwl.com/bowling-ball-database/nu-line/genesis-honey-pearl-urethane,/sites/default/files/styles/ball_grid/public/balls/nu-line-genesis-honey-pearl-urethane.png?itok=u_a2Qjhx 1x,nu-line,Dec-94,TRUE,FALSE,"Specs for this core are estimated based on similar balls. I've removed the ads from this area. I've run into issues with some Google ads being intrusive or misleading. If you'd like to donate to keep this project going,  .",Polished,Genesis Honey Pearl Urethane Coverstock,N/A,Urethane Pearl,Genesis Core,Specs for this core are estimated based on similar balls.,Symmetric,"{'RG': 'NULL', 'Diff': 'NULL', 'MB Diff': 'NULL'}","{'RG': 'NULL', 'Diff': 'NULL', 'MB Diff': 'NULL'}","{'RG': None, 'Diff': None, 'MB Diff': None}","{'RG': 2.55, 'Diff': 0.04, 'MB Diff': None}","{'RG': None, 'Diff': None, 'MB Diff': None}"
https://www.bowwwl.com/bowling-ball-database/amf/king-cobra,/sites/default/files/styles/ball_grid/public/balls/amf-king-cobra.png?itok=FSO-jwp3 1x,amf,Sep-94,TRUE,FALSE,"* Core specs are estimated based on similar equipment. I've removed the ads from this area. I've run into issues with some Google ads being intrusive or misleading. If you'd like to donate to keep this project going,  .",600 Matte,King Cobra Coverstock,N/A,Solid Reactive,Cobra Core,* Core specs are estimated based on similar equipment.,Symmetric,"{'RG': 'NULL', 'Diff': 'NULL', 'MB Diff': 'NULL'}","{'RG': 'NULL', 'Diff': 'NULL', 'MB Diff': 'NULL'}","{'RG': None, 'Diff': None, 'MB Diff': None}","{'RG': 2.55, 'Diff': 0.02, 'MB Diff': None}","{'RG': None, 'Diff': None, 'MB Diff': None}"
https://www.bowwwl.com/bowling-ball-database/amf/ninja-rpm,/sites/default/files/styles/ball_grid/public/balls/amf-ninja-rpm.png?itok=ItLkabtL 1x,amf,May-94,TRUE,FALSE,"Introducing the Ninja RPM™ from AMF. More revs than you ever thought possible. More hook than you ever thought possible. More hitting power than you ever thought possible. How is this possible? Put simply, the new Ninja RPM is a technological breakthrough that turns the laws of physics to the advantage of bowlers in ways no one has ever done before. We started with a simple truth: MORE REVS = MORE HOOK. The more a ball turns over, the more potential it has to hook. The question was how to help bowlers create more revs on a variety of lane conditions, including the heavier oil conditions that are prevalent today. The AMF ball-design team headed by Mo Pinel found the answer in a revolutionary new ball design. Based on the tremendously successful, patented Ninja core design, the team created a dual-shell ball around a single-density, tapered core. By doing this, they were able to concentrate mass toward the center of the ball for a low moment of inertia, allowing the ball to rev faster at the release. At the same time, the ball maintains a strong preferred spin axis. This combination increases the ball dynamic known as track flare—in this case, producing the most effective track flare ever. Thanks to its strong flare potential, the Ninja RPM continuously migrates to a new axis. Because the RPM constantly tracks on a clean area of the ball’s surface, friction is more easily maintained—resulting in more revs and a long, even arcing hook with a consistent break point. By using suggested drilling techniques, a skilled ball driller can adjust the amount of track flare to suit each bowler. The Ninja RPM also features the latest in performance-integrity technology, with core densities carefully adjusted to maintain consistent performance characteristics across all ball weights. The physics of the RPM may seem complex, but the results are not. More revs. A huge, controllable, even arcing hook. And high friction on the backend. For bowlers, it all adds up to one thing: more pins per frame. The RPM’s amazing performance, vivid colors, and the placement of its multiple logos make it truly unique. When this ball revs, the whole world will notice. The revolutionary new Ninja RPM. Proof that, while the laws of physics may never change, AMF bowling technology just keeps getting better and better. ""Rev it up! This ball will rev faster at the release and rev more on the back-end. Bowlers now have a very controllable, reactive ball that’s less sensitive to changing lane conditions, even tremendously oily or carry-down—and it’s extremely versatile. The RPM gives bowlers the opportunity to move to a higher level of performance."" - Mo Pinel Ninja RPM Ball Designer The Ninja RPM is designed to produce maximum revolutions, creating an enormous, even-arcing, controllable hook with maximum friction for power on the backend. It is an excellent choice for heavy oil and changing lane conditions. The Ninja RPM’s unique core construction creates a low moment of inertia and a strong preferred spin axis so the ball revs faster and develops more total area of friction. * Core specs are estimated based on similar equipment. I've removed the ads from this area. I've run into issues with some Google ads being intrusive or misleading. If you'd like to donate to keep this project going,  .",600 Matte,Ninja Reactathane Coverstock,N/A,Solid Reactive,RPM Ninja Core,* Core specs are estimated based on similar equipment.,Symmetric,"{'RG': 'NULL', 'Diff': 'NULL', 'MB Diff': 'NULL'}","{'RG': 'NULL', 'Diff': 'NULL', 'MB Diff': 'NULL'}","{'RG': None, 'Diff': None, 'MB Diff': None}","{'RG': 2.52, 'Diff': 0.025, 'MB Diff': None}","{'RG': None, 'Diff': None, 'MB Diff': None}"
https://www.bowwwl.com/bowling-ball-database/brunswick/rhino-pro-gold,/sites/default/files/styles/ball_grid/public/balls/brunswick-rhino-pro-gold.png?itok=SVd9nuJ- 1x,brunswick,Apr-94,TRUE,FALSE,"Nothing is as good as Gold. This new pearlized Pro has a medium inverted lightbulb core reactive urethane cover and two piece construction for medium to oily lanes. * RG is estimated based on similar equipment. I've removed the ads from this area. I've run into issues with some Google ads being intrusive or misleading. If you'd like to donate to keep this project going,  .",Polished,Pearlized Rhino Pro Coverstock,N/A,Pearl Reactive,Medium Inverted Lightbulb Core,* RG is estimated based on similar equipment.,Symmetric,"{'RG': 'NULL', 'Diff': 'NULL', 'MB Diff': 'NULL'}","{'RG': 'NULL', 'Diff': 'NULL', 'MB Diff': 'NULL'}","{'RG': None, 'Diff': None, 'MB Diff': None}","{'RG': 2.5, 'Diff': 0.032, 'MB Diff': None}","{'RG': None, 'Diff': None, 'MB Diff': None}"
https://www.bowwwl.com/bowling-ball-database/nu-line/x-calibur-x-treme,/sites/default/files/styles/ball_grid/public/balls/nu-line-x-calibur-x-treme.png?itok=IomW4OCN 1x,nu-line,Feb-94,TRUE,FALSE,"The X-Calibur X-Treme from Nu-Line ia a true performance reactive urethane bowling ball designed to overcome dry heads and wet-dry conditions. Order your Star Performer from Nu-Line today - this ball is really out there! Specs for this core are estimated based on similar balls. I've removed the ads from this area. I've run into issues with some Google ads being intrusive or misleading. If you'd like to donate to keep this project going,  .",Matte,X-Calibur X-Treme Coverstock,N/A,Solid Reactive,X-Calibur Core,Specs for this core are estimated based on similar balls.,Symmetric,"{'RG': 'NULL', 'Diff': 'NULL', 'MB Diff': 'NULL'}","{'RG': 'NULL', 'Diff': 'NULL', 'MB Diff': 'NULL'}","{'RG': None, 'Diff': None, 'MB Diff': None}","{'RG': 2.55, 'Diff': 0.04, 'MB Diff': None}","{'RG': None, 'Diff': None, 'MB Diff': None}"
https://www.bowwwl.com/bowling-ball-database/amf/ninja-fury,/sites/default/files/styles/ball_grid/public/balls/amf-ninja-fury.png?itok=aeeocjWc 1x,amf,Jun-93,TRUE,FALSE,"* Core specs are estimated based on similar equipment. I've removed the ads from this area. I've run into issues with some Google ads being intrusive or misleading. If you'd like to donate to keep this project going,  .",240 Grit Sanded,Ninja Fury Reactathane Coverstock,N/A,Solid Reactive,Ninja Core,* Core specs are estimated based on similar equipment.,Symmetric,"{'RG': 'NULL', 'Diff': 'NULL', 'MB Diff': 'NULL'}","{'RG': 'NULL', 'Diff': 'NULL', 'MB Diff': 'NULL'}","{'RG': None, 'Diff': None, 'MB Diff': None}","{'RG': 2.55, 'Diff': 0.02, 'MB Diff': None}","{'RG': None, 'Diff': None, 'MB Diff': None}"
https://www.bowwwl.com/bowling-ball-database/amf/ninja-master,/sites/default/files/styles/ball_grid/public/balls/amf-ninja-master.png?itok=xTMR-YRj 1x,amf,Jun-93,TRUE,FALSE,"* Core specs are estimated based on similar equipment. I've removed the ads from this area. I've run into issues with some Google ads being intrusive or misleading. If you'd like to donate to keep this project going,  .",600 Wet Sand,Ninja Master Reactathane Coverstock,N/A,Solid Reactive,Ninja Core,* Core specs are estimated based on similar equipment.,Symmetric,"{'RG': 'NULL', 'Diff': 'NULL', 'MB Diff': 'NULL'}","{'RG': 'NULL', 'Diff': 'NULL', 'MB Diff': 'NULL'}","{'RG': None, 'Diff': None, 'MB Diff': None}","{'RG': 2.55, 'Diff': 0.02, 'MB Diff': None}","{'RG': None, 'Diff': None, 'MB Diff': None}"
https://www.bowwwl.com/bowling-ball-database/ebonite/crushr,/sites/default/files/styles/ball_grid/public/balls/ebonite-crush-r.png?itok=eTveC8n8 1x,ebonite,Jan-93,TRUE,FALSE,"* Core specs are an estimate based on similar equipment. I've removed the ads from this area. I've run into issues with some Google ads being intrusive or misleading. If you'd like to donate to keep this project going,  .",Sanded,Crush/R Coverstock,N/A,Solid Reactive,Crush/R Core,* Core specs are an estimate based on similar equipment.,Symmetric,"{'RG': 'NULL', 'Diff': 'NULL', 'MB Diff': 'NULL'}","{'RG': 'NULL', 'Diff': 'NULL', 'MB Diff': 'NULL'}","{'RG': None, 'Diff': None, 'MB Diff': None}","{'RG': 2.55, 'Diff': 0.015, 'MB Diff': None}","{'RG': None, 'Diff': None, 'MB Diff': None}"
https://www.bowwwl.com/bowling-ball-database/amf/ninja,/sites/default/files/styles/ball_grid/public/balls/amf-ninja.png?itok=CY99Pl-b 1x,amf,Dec-92,TRUE,FALSE,"* Core specs are estimated based on similar equipment. I've removed the ads from this area. I've run into issues with some Google ads being intrusive or misleading. If you'd like to donate to keep this project going,  .",Polished,Ninja Reactathane Coverstock,N/A,Solid Reactive,Ninja Core,* Core specs are estimated based on similar equipment.,Symmetric,"{'RG': 'NULL', 'Diff': 'NULL', 'MB Diff': 'NULL'}","{'RG': 'NULL', 'Diff': 'NULL', 'MB Diff': 'NULL'}","{'RG': None, 'Diff': None, 'MB Diff': None}","{'RG': 2.55, 'Diff': 0.02, 'MB Diff': None}","{'RG': None, 'Diff': None, 'MB Diff': None}"
https://www.bowwwl.com/bowling-ball-database/ebonite/turbo-x-1992,/sites/default/files/styles/ball_grid/public/balls/ebonite-turbo-x-reactive.png?itok=dctJQ0Dt 1x,ebonite,Oct-92,TRUE,FALSE,"* Core specs are estimated based on similar equipment. I've removed the ads from this area. I've run into issues with some Google ads being intrusive or misleading. If you'd like to donate to keep this project going,  .",Polished,Turbo X Reactive Coverstock,N/A,Solid Reactive,Turbo Core,* Core specs are estimated based on similar equipment.,Symmetric,"{'RG': 'NULL', 'Diff': 'NULL', 'MB Diff': 'NULL'}","{'RG': 'NULL', 'Diff': 'NULL', 'MB Diff': 'NULL'}","{'RG': None, 'Diff': None, 'MB Diff': None}","{'RG': 2.55, 'Diff': 0.015, 'MB Diff': None}","{'RG': None, 'Diff': None, 'MB Diff': None}"
https://www.bowwwl.com/bowling-ball-database/brunswick/black-rhino-pro,/sites/default/files/styles/ball_grid/public/balls/brunswick-black-rhino-pro.png?itok=sGyPFH1e 1x,brunswick,Mar-92,TRUE,FALSE,"Both the Purple Rhino Pro (PRP) and Black Rhino Pro (BRP) are conventional two piece balls. Each contains a shaped core as one piece and a urethane cover stock as the second piece. The core shape is the same in both the PRP and BRP while the cover stocks of the two balls are different. The core shape can be described as a sphere with a cylinder extending from the top and a shorter cylinder extending from the bottom. The green riser pin that can be seen on the surface of the ball in the label area shows the center line along the long axis of the core. As can be seen from the top view diagram, the core is symmetric around the pin, making the Rhino Pro a conventional two piece design. The shell of the BRP is a conventional type of urethane that has been specifically formulated to perform well on medium to heavy oil patterns. The BRP comes factory sanded with a 320 grit finish. If the ball reacts too soon on the lane the surface can be easily smoothed or shined for less reaction. Wet sanding with 400 then 600 grit paper before shining is recommended. Highly polishing the BRP surface will make it more usable on moderately dry conditions. I've removed the ads from this area. I've run into issues with some Google ads being intrusive or misleading. If you'd like to donate to keep this project going,  .",320 Wet Sand,Rhino Pro Urethane Coverstock,N/A,Urethane Solid,Rhino Pro 2-Piece Core,N/A,Symmetric,"{'RG': 'NULL', 'Diff': 'NULL', 'MB Diff': 'NULL'}","{'RG': 'NULL', 'Diff': 'NULL', 'MB Diff': 'NULL'}","{'RG': None, 'Diff': None, 'MB Diff': None}","{'RG': 2.55, 'Diff': 0.015, 'MB Diff': None}","{'RG': None, 'Diff': None, 'MB Diff': None}"
https://www.bowwwl.com/bowling-ball-database/brunswick/purple-rhino-pro,/sites/default/files/styles/ball_grid/public/balls/brunswick-rhino-pro-purple.png?itok=LlmzgHkN 1x,brunswick,Mar-92,TRUE,FALSE,"Both the Purple Rhino Pro (PRP) and Black Rhino Pro (BRP) are conventional two piece balls. Each contains a shaped core as one piece and a urethane cover stock as the second piece. The core shape is the same in both the PRP and BRP while the cover stocks of the two balls are different. The core shape can be described as a sphere with a cylinder extending from the top and a shorter cylinder extending from the bottom. The green riser pin that can be seen on the surface of the ball in the label area shows the center line along the long axis of the core. As can be seen from the top view diagram, the core is symmetric around the pin, making the Rhino Pro a conventional two piece design. The shell of the PRP, which is quickly becoming known as a highly responsive material, is made from a new type of urethane formulation that is significantly different from those used in other Brunswick Urethane balls to date. The unique characteristic of the PRP cover stock is that it responds more strongly to the lane surface than a conventional urethane does. Thus the PRP reacts more strongly on dry lane surfaces, but reacts less strongly on medium and heavily oiled lane surfaces than traditional urethane cover stocks. On most lane conditions, the Purple Rhino Pro has the potential to react less in the heads but react more on the back ends than other urethane bowling balls. Bowlers have come to expect the surface of the PRP to have a ""tacky"" feel. The degree to which the surface feels tacky is dependent on how much the ball has been polished. The greater the polish, the tackier the feel. Polishing your PRP in a Lustre King or Lustre Kleen increases the tacky feeling of the cover stock. Because of the unique characteristics of this type of urethane, sanding and polishing the ball can cause different changes in the ball's reaction than might be expected. Polishing the PRP will tend to make the ball react less in the heads and react stronger on the back ends if they are dry. If the PRP is reacting too strongly on a lane that has dry back ends, polishing can cause an even stronger back end reaction and thus may not provide the desired change in reaction. Sanding the PRP will cause the ball to react more in the heads but will limit the change in direction in the back ends. This will give the ball a more even reaction that is closer to that of a conventional urethane cover stock. If a PRP is reacting too strongly on a lane that has dry back ends, sanding the surface will cause the ball to roll sooner. This can even out the trajectory and make the ball more usable on this condition. If a PRP is reacting too weakly on an oily lane, sanding the surface will cause the ball to roll sooner, giving a reaction that is closer to conventional urethanes. On heavily oiled lanes no amount of sanding will make a PRP go long and hook hard like a shiny PRP on a lane with dry back ends. Comparing reactions between the PRP and BRP, both sanded and shined, is difficult because the total reaction the bowler will see depends on the combination of the ball, the lane condition and the bowler's technique. For medium to heavily oiled lanes, conventional urethanes such as the Black Rhino Pro may provide a more usable reaction. On very oily lanes with lots of carry down the BRP may tend to react more than a PRP. On more medium amounts of oil, crowned or blocked conditions. the PRP may tend to react more than the BRP.  I've removed the ads from this area. I've run into issues with some Google ads being intrusive or misleading. If you'd like to donate to keep this project going,  .",Polished,HR - Highly Responsive Coverstock,N/A,Solid Reactive,Rhino Pro 2-Piece Core,N/A,Symmetric,"{'RG': 'NULL', 'Diff': 'NULL', 'MB Diff': 'NULL'}","{'RG': 'NULL', 'Diff': 'NULL', 'MB Diff': 'NULL'}","{'RG': None, 'Diff': None, 'MB Diff': None}","{'RG': 2.55, 'Diff': 0.015, 'MB Diff': None}","{'RG': None, 'Diff': None, 'MB Diff': None}"
